Index,Sequence,label,Start_time,End_time
8872,301 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-12-08.31.40.978854,2005-09-12 08:32:02.132068
8873,21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-12-08.32.02.240162,2005-09-12 08:32:38.191092
8874,21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 265 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-12-08.32.38.276077,2005-09-12 08:33:09.130743
8875,94 94 314 94 94 191 314 94 191 314 314 314 314 314 314 314 314 314 314 314 191,0,2005-09-12-12.18.33.765360,2005-09-12 12:18:38.182039
8877,255 314 191 191 314 70 314 243 191 314 70 314 294 314,0,2005-09-12-13.04.27.112971,2005-09-12 13:04:52.417475
8880,314 314 191 314 191 314 191 314 314 191 191 191 314 191 314 314 70 191 314 314 314 191 191 191 314 314 191 191 314 191 191 314 314 191 314 314 314 314 314 314 314 314 314 70 94 314 191 314 314 314 314 314 314 314 314 70 314 191 191 314 314 314 191 314 191 314 314 314 314 314 314 191 191 70 94 314 314 314 314 314 314 314 314 314 70 314 191 314 314 314 314 314 314 314 314 191 70 314 314 191 191 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 191 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 191 314 191 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 191 191 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314,0,2005-09-12-21.41.38.254670,2005-09-12 21:42:07.231307
8881,94 94 94 94 94 94 94 94 218 314 314 314 314 314 99 314 314 314 191 191 191 191 191 191 191 191,0,2005-09-12-22.00.43.442609,2005-09-12 22:00:46.110629
8882,218 218 94 94 94 94 314 314 314 314 191 191 191 191,0,2005-09-12-22.31.34.201426,2005-09-12 22:31:35.618264
8883,218 94 94 94 94 94 94 94 94 218 94 94 94 70 94 94 94 94 94 94 94 94 94 94 94 218 70 94 94 94 94 94 94 94 94 94 94 94 218 94 94 94 94 94 94 94 94 70 70 94 218 94 94 94 94 218 94 94 94 70 218 314 314 314 314 314 314 314 314 70 314 314 314 70 314 314 314 314 314 314 314 314 314 314 314 70 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314,0,2005-09-13-03.22.51.480642,2005-09-13 03:23:02.161267
8884,70 70 94 94 314 314 314 314 314 314 314 191 314 314 314 314 191 314 70 191 314 191 70 314 314 314 314 191 314 314 314 191 314 191 314 314 314 314 191 314 314 314 191 314 314 191 191 314 191 314 314 191 314 70 70 94 94 314 314 191 314 314 314 314 314 314 191 314 314 191 70 314 314 191 191 191 314 314 191 191 314 314 191 191 314 191 314 191 314 314 314 314 70 70 94 94 314 314 314 314 191 314 191 314 314 314 70 314 314 191 314 314 314 314 314 314 314 191 191 70 94 94 314 314 314 314 191 314 314 314 70 191 314 314 191 314 314 314 314 314 70 94 314 191 314 314 314 314 314 314 314 191 314 191 314 314 314 94 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 191 314 191 314 191 314 314 314 191 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 191 314 191 314 314 314 314 314 314,0,2005-09-13-03.23.02.256335,2005-09-13 03:23:31.325983
8885,94 94 94 94 94 94 94 94 94 94 94 70 314 314 314 314 314 314 314 314 314 314 314 70 191 191 191 191 191 191 191 191 191 191 191 99,0,2005-09-13-03.40.41.213538,2005-09-13 03:40:45.025510
8888,21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 301 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-13-04.23.38.275994,2005-09-13 04:24:14.180225
8889,21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-13-04.24.14.275732,2005-09-13 04:24:50.150363
8890,21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 265 220 21 21 21 21,1,2005-09-13-04.24.50.239989,2005-09-13 04:25:26.146363
8891,21 21 234 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 248 246 227 238 249 255 243 294 235 251 250 256 247 239 262 241 236 262 233 242 267 174 197 171 203 205 183 169 269 273 313 264,1,2005-09-13-04.25.27.403847,2005-09-13 04:25:45.555374
8892,94 70 314 70 191 70 70 70 99 99,0,2005-09-13-04.52.26.241528,2005-09-13 04:52:27.577549
8895,94 94 314 314 191 191,0,2005-09-13-05.33.10.893889,2005-09-13 05:33:11.525949
8896,94 70 70 314 70 70 191 70 70 99 99 99 99,0,2005-09-13-05.53.25.283631,2005-09-13 05:53:26.606363
8897,94 70 94 94 218 314 70 314 314 191 70 191 191 70 70 99 99,0,2005-09-13-06.57.55.630201,2005-09-13 06:57:57.581524
8898,70 70 94 94 70 70 70 99 314 314 70 99 99 191 191 99 99,0,2005-09-13-07.27.38.091847,2005-09-13 07:27:39.819175
8899,94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 191 191 314 191 314 314 314 191 191 191 191 191 314 191 191 314 314 314 191 191 191 314 314 314 191 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314,0,2005-09-13-08.01.26.564850,2005-09-13 08:01:38.629098
8901,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-13-08.48.24.761697,2005-09-13 08:48:26.886393
8902,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-13-08.48.50.503276,2005-09-13 08:49:17.517288
8904,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-13-08.50.05.343104,2005-09-13 08:50:25.229282
8905,79 188 94 94 314 94 314 191 314 191 191,0,2005-09-13-09.00.55.510549,2005-09-13 09:01:02.789178
8906,276 276 276 276 276 276 276 276 276 276,1,2005-09-13-09.01.56.147968,2005-09-13 09:02:02.163468
8907,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-13-09.02.02.547260,2005-09-13 09:02:38.179463
8910,95 94 94 94 70 94 94 94 94 94 94 218 94 94 94 94 94 94 70 99 94 94 94 94 94 314 314 314 70 314 314 314 314 314 314 314 314 314 314 314 314 70 314 314 314 314 314 191 314 314 70 314 191 314 191 314 191 191 191 191 314 314 314 70 191 314 314 314 191 314 314 99 191 314 314 314 314 314 70 191 314 314 314 314 191 314 314 314 191 70 191 314 191 314 314 314 314 70 191 314 314 314 314 99 314 314 314 314 99 314 314 314 314 314 314 314 191 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314,0,2005-09-13-10.06.32.314208,2005-09-13 10:06:50.145899
8912,94 70 94 94 94 70 94 94 314 314 314 314 70 314 314 191 191 191 191 191 191,0,2005-09-13-11.04.53.582300,2005-09-13 11:04:55.570018
8914,94 94 94 218 218 94 314 314 314 314 314 191 191 314 314 314 314 191 191,0,2005-09-13-12.20.41.712701,2005-09-13 12:20:44.119019
8916,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-13-12.29.41.553757,2005-09-13 12:30:14.185468
8917,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-13-12.30.14.769793,2005-09-13 12:30:50.137285
8918,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-13-12.30.50.310692,2005-09-13 12:31:01.581113
8920,276 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 276 276 276 276 276,1,2005-09-13-12.51.30.748274,2005-09-13 12:51:50.225164
8921,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 211 211 276 276 211 211 276 276 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 211 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-13-12.51.56.847089,2005-09-13 12:52:26.231906
8923,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-13-12.53.02.256337,2005-09-13 12:53:10.924521
8924,276 276 276 276 276 276 276 276,1,2005-09-13-13.54.04.453327,2005-09-13 13:54:05.154549
8925,276 276 276 276 276 276 276 276 276,1,2005-09-13-17.26.45.578140,2005-09-13 17:26:47.017935
8926,27 264 70 94 94 218 94 94 94 94 94 70 314 94 94 94 94 99 314 94 94 314 94 70 314 94 94 314 314 314 70 191 94 314 314 314 191 314 314 314 191 70 314 191 314 314 99 314 191 191 191 191 314 191 314 314 99 191 191 191 314,1,2005-09-14-09.42.50.603359,2005-09-14 09:43:20.723505
8927,314 314 191 99 314 314 314 314,0,2005-09-14-09.43.30.449921,2005-09-14 09:43:46.725826
8929,259 167 259 167 259 167 259 167 259 167,0,2005-09-14-11.00.18.049098,2005-09-14 11:00:45.950845
8930,259 167 259 167 259 167 259 167 259 167,0,2005-09-14-11.00.52.767230,2005-09-14 11:01:20.557423
8931,259 167 45 45 45 45 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85,0,2005-09-14-11.01.27.334507,2005-09-14 11:01:43.794012
8932,218 94 70 314 94 70 191 314 99 191,0,2005-09-14-11.46.53.037876,2005-09-14 11:46:55.006464
8933,94 94 94 70 94 94 94 94 94 94 218 99 94 94 94 94 94 94 94 70 99 94 94 94 314 314 314 99 314 314 314 314 314 314 314 314 314 314 314 314 314 70 99 94 314 314 191 191 314 191 314 191 314 191 191 191 191 191 314 314 191 191 70 314 314 314 314 314 191 191 191 70 314 191 314 314 314 70 191 314 314 191 70 314 191 99 314 99 191,0,2005-09-14-13.30.34.361795,2005-09-14 13:30:44.109527
8934,94 94 94 70 94 314 314 314 99 314 191 191 191 99 191,0,2005-09-14-13.52.20.966183,2005-09-14 13:52:22.564751
8938,94 94 94 314 314 314 191 191 191,0,2005-09-14-20.39.23.038633,2005-09-14 20:39:24.071784
8939,94 94 94 314 314 314 191 191 191,0,2005-09-14-21.16.32.282495,2005-09-14 21:16:33.439373
8941,99 94 94 218 99 99 314 314 191 191,0,2005-09-14-23.29.38.734352,2005-09-14 23:29:40.036471
8942,94 70 94 94 314 70 314 314 191 99 191 191,0,2005-09-15-00.48.39.119709,2005-09-15 00:48:40.308779
8943,94 94 314 314 191 314 314 191,0,2005-09-15-04.16.31.391899,2005-09-15 04:16:32.431592
8944,99 94 314 94 191 314 191,0,2005-09-15-08.26.26.005918,2005-09-15 08:26:27.019805
8945,301 265 220 234 248 246 227 21 21 21 21 21 21 21 21 21 238 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-15-08.27.50.448336,2005-09-15 08:28:26.187521
8946,21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 249,1,2005-09-15-08.28.26.385982,2005-09-15 08:28:50.672124
8947,21 21 21 21 21 21 21 21 255 243 294 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-15-08.29.04.493478,2005-09-15 08:29:26.406156
8949,218 218 70 70 94 70 99 314 99 99 191,0,2005-09-15-10.13.03.610548,2005-09-15 10:13:04.321563
8951,314 314 314 191 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 191 314 314 314 191,0,2005-09-15-10.15.14.386088,2005-09-15 10:15:19.189751
8953,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-15-13.11.39.184740,2005-09-15 13:12:14.113094
8954,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-15-13.12.14.447594,2005-09-15 13:12:48.100210
